Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,latitude,longitude,distance,BABIP,BABIP_average,block
28911,2011-09-12,HOU,PHI,False,5,1,HOU03,Minute Maid Park,Houston,TX,36,4,2,0,0,23,4,3,0,38,9,2,0,1,20,3,2,1,29.7604,-95.3698,1961.0920236343343,0.3225806451612903,0.287898234505576,461
28961,2011-09-16,CHN,HOU,True,4,3,CHI11,Wrigley Field,Chicago,IL,43,5,1,0,2,28,7,0,0,50,6,1,1,1,20,12,9,0,41.8781,-87.6298,1515.8051067847966,0.11764705882352941,0.24254901960784314,462
29007,2011-09-19,CIN,HOU,False,2,3,CIN09,Great American Ballpark,Cincinnati,OH,39,8,0,0,1,22,4,4,0,34,2,1,0,1,15,11,4,0,39.1031,-84.512,405.8047375471237,0.23333333333333334,0.2157088122605364,463
29049,2011-09-22,HOU,COL,False,9,6,HOU03,Minute Maid Park,Houston,TX,41,8,3,0,2,19,6,3,0,39,6,4,0,0,15,9,3,2,29.7604,-95.3698,1436.8750340214951,0.4,0.2796775087196845,464
29255,2012-04-13,MIA,HOU,False,5,4,MIA02,Marlins Park,Miami,FL,46,6,0,0,1,26,7,6,0,43,10,2,0,0,22,5,4,0,25.7617,-80.1918,1556.7944991212414,0.15625,0.25837564715252886,465
29299,2012-04-16,WAS,HOU,False,6,3,WAS11,Nationals Park,Washington,DC,39,7,2,1,0,17,10,2,0,40,9,3,0,1,17,5,5,0,38.9072,-77.0369,1491.1765694771598,0.37037037037037035,0.3138227513227513,466
29350,2012-04-20,HOU,LAN,False,1,3,HOU03,Minute Maid Park,Houston,TX,38,6,2,0,1,20,5,4,0,37,5,0,0,0,13,11,7,1,29.7604,-95.3698,1961.0920236343343,0.2777777777777778,0.24528076463560336,467
29391,2012-04-23,MIL,HOU,False,6,5,MIL06,Miller Park,Milwaukee,WI,43,10,1,1,1,12,15,3,0,37,4,1,2,1,18,4,6,1,43.0389,-87.9065,1618.8722925866018,0.4583333333333333,0.38412349299446075,468
29441,2012-04-27,CIN,HOU,False,4,6,CIN09,Great American Ballpark,Cincinnati,OH,39,5,3,1,0,21,7,2,0,37,4,1,1,2,17,10,2,0,39.1031,-84.512,521.9087934522723,0.3,0.25738284703801945,469
29484,2012-04-30,HOU,NYN,False,4,3,HOU03,Minute Maid Park,Houston,TX,36,8,0,0,0,18,8,1,1,32,4,0,0,1,16,9,2,0,29.7604,-95.3698,1436.8750340214951,0.15,0.22040912518853695,470
29633,2012-05-11,PIT,HOU,False,0,1,PIT08,PNC Park,Pittsburgh,PA,31,3,1,0,0,17,8,2,0,30,2,1,1,0,15,11,0,0,40.4406,-79.9959,1829.8898379267123,0.19047619047619047,0.21154401154401156,471
29676,2012-05-14,PHI,HOU,False,5,1,PHI13,Citizens Bank Park,Philadelphia,PA,35,6,0,0,1,15,12,1,0,36,7,1,1,1,17,6,2,1,39.9526,-75.1652,413.8117505919772,0.23809523809523808,0.27122153209109734,472
29705,2012-05-16,HOU,MIL,False,8,3,HOU03,Minute Maid Park,Houston,TX,36,3,0,1,1,17,10,4,0,35,6,1,0,1,19,5,3,0,29.7604,-95.3698,2156.2708671970017,0.23076923076923078,0.18406019113714608,473
29830,2012-05-25,LAN,HOU,False,1,3,LOS03,Dodger Stadium,Los Angeles,CA,38,1,5,0,1,17,8,6,0,38,7,0,0,0,23,3,5,0,34.0522,-118.2437,2206.264028358936,0.21739130434782608,0.20088482074752098,474
29874,2012-05-28,COL,HOU,True,9,7,DEN02,Coors Field,Denver,CO,39,9,1,1,1,17,8,1,1,39,8,3,1,2,17,7,1,0,39.7392,-104.9903,1335.5165050192998,0.35714285714285715,0.34663865546218486,475
29921,2012-06-01,HOU,CIN,False,1,4,HOU03,Minute Maid Park,Houston,TX,33,4,1,0,1,16,9,2,0,34,5,0,0,0,15,10,4,0,29.7604,-95.3698,1413.6448443865136,0.25,0.36422172030867683,476
30008,2012-06-08,CHA,HOU,False,3,8,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,39,2,3,0,3,15,13,3,0,40,8,4,0,0,21,6,1,0,41.8781,-87.6298,1515.8051067847966,0.1,0.13892339544513457,477
30068,2012-06-12,SFN,HOU,False,6,3,SFO03,Oracle Park,San Francisco,CA,36,5,2,0,0,15,13,1,0,38,7,0,0,2,14,9,5,1,37.7749,-122.4194,2984.907663791987,0.3181818181818182,0.15544332210998876,478
30103,2012-06-15,TEX,HOU,False,6,2,ARL02,Rangers Ballpark in Arlington,Arlington,TX,35,6,1,0,1,12,13,2,0,39,10,0,0,1,21,3,3,1,32.7357,-97.1081,2357.6664695474415,0.3157894736842105,0.2894419018560895,479
30146,2012-06-18,HOU,KCA,False,9,7,HOU03,Minute Maid Park,Houston,TX,41,11,1,1,0,20,6,2,0,40,6,2,0,3,14,8,5,2,29.7604,-95.3698,369.79434587527106,0.22727272727272727,0.1904047966810115,480
30294,2012-06-29,CHN,HOU,True,4,0,CHI11,Wrigley Field,Chicago,IL,33,3,1,0,0,19,7,1,2,34,6,0,0,3,20,3,2,0,41.8781,-87.6298,1515.8051067847966,0.17391304347826086,0.2446376811594203,481
30342,2012-07-02,PIT,HOU,False,11,2,PIT08,PNC Park,Pittsburgh,PA,37,3,1,0,1,21,5,5,1,42,9,5,2,2,14,8,1,1,40.4406,-79.9959,658.5183404839091,0.12,0.24240399385560676,482
30395,2012-07-06,HOU,MIL,False,1,7,HOU03,Minute Maid Park,Houston,TX,40,2,4,1,3,20,7,2,1,36,4,0,0,1,19,8,3,1,29.7604,-95.3698,1829.8898379267123,0.13043478260869565,0.2807300053676865,483
30447,2012-07-13,SFN,HOU,False,5,1,SFO03,Oracle Park,San Francisco,CA,34,2,0,0,1,18,9,3,1,34,6,0,2,1,16,6,3,0,37.7749,-122.4194,2643.0458529405155,0.05,0.17246376811594202,484
30489,2012-07-16,SDN,HOU,False,0,2,SAN02,Petco Park,San Diego,CA,42,3,2,0,0,19,7,9,2,35,4,2,0,0,20,7,2,0,32.7157,-117.1611,737.6094833852729,0.20833333333333334,0.1765422077922078,485
30538,2012-07-20,ARI,HOU,False,13,8,PHO01,Chase Field,Phoenix,AZ,43,7,5,0,2,18,8,3,0,43,8,5,0,1,13,10,6,0,33.4484,-112.074,480.8589832027721,0.3333333333333333,0.3075213675213675,486
30583,2012-07-23,HOU,CIN,False,3,8,HOU03,Minute Maid Park,Houston,TX,50,12,5,0,0,20,9,3,1,43,9,2,0,0,20,6,5,1,29.7604,-95.3698,1632.1668815292296,0.3548387096774194,0.2787904558171038,487
30683,2012-07-30,MIL,HOU,False,8,7,MIL06,Miller Park,Milwaukee,WI,41,7,2,0,1,19,7,4,1,39,6,2,0,2,20,4,4,1,43.0389,-87.9065,1618.8722925866018,0.2857142857142857,0.20242103575436907,488
30731,2012-08-03,ATL,HOU,False,4,1,ATL02,Turner Field,Atlanta,GA,35,4,0,0,0,21,7,2,1,38,1,4,0,0,18,6,8,1,33.749,-84.388,1077.259449084578,0.16,0.24864044168391994,489
30776,2012-08-06,HOU,WAS,False,4,5,HOU03,Minute Maid Park,Houston,TX,46,14,0,0,0,23,6,2,1,46,3,1,1,1,21,12,6,1,29.7604,-95.3698,1128.2636558355653,0.15384615384615385,0.25963490291221386,490
30873,2012-08-13,CHN,HOU,False,7,1,CHI11,Wrigley Field,Chicago,IL,33,3,0,0,1,13,12,4,0,40,8,0,0,2,19,4,7,0,41.8781,-87.6298,1515.8051067847966,0.125,0.2110215053763441,491
30929,2012-08-17,HOU,ARI,False,1,3,HOU03,Minute Maid Park,Houston,TX,36,3,3,0,0,23,5,2,0,39,10,1,0,0,18,9,1,0,29.7604,-95.3698,1515.8051067847966,0.3793103448275862,0.2775478927203065,492
30990,2012-08-21,SLN,HOU,False,7,0,STL10,Busch Stadium III,St. Louis,MO,33,3,2,0,0,15,12,1,0,41,9,4,0,0,17,5,6,0,38.627,-90.1994,1094.0998481890863,0.25,0.1840277777777778,493
31027,2012-08-24,NYN,HOU,False,1,3,NYC20,Citi Field,New York,NY,36,2,3,0,1,19,8,3,0,33,3,0,0,1,20,5,3,1,40.7128,-74.006,1403.1809587384212,0.16666666666666666,0.2006172839506173,494
31080,2012-08-28,HOU,SFN,False,2,3,HOU03,Minute Maid Park,Houston,TX,38,4,4,0,1,16,11,2,0,37,4,1,0,1,21,6,4,0,29.7604,-95.3698,2281.3448196669424,0.15384615384615385,0.20850800434133768,495
31167,2012-09-03,PIT,HOU,True,1,5,PIT08,PNC Park,Pittsburgh,PA,38,9,0,0,1,13,14,1,0,33,3,1,1,0,18,9,1,0,40.4406,-79.9959,1829.8898379267123,0.36363636363636365,0.285029785029785,496
31213,2012-09-07,CIN,HOU,False,3,5,CIN09,Great American Ballpark,Cincinnati,OH,40,7,0,0,2,17,11,1,2,38,9,0,1,0,17,7,4,0,39.1031,-84.512,413.56383279700407,0.20833333333333334,0.2916666666666667,497
31256,2012-09-10,HOU,CHN,False,1,4,HOU03,Minute Maid Park,Houston,TX,44,8,3,0,0,18,6,7,2,39,4,0,2,0,18,8,7,0,29.7604,-95.3698,1436.8750340214951,0.25,0.25564764772839305,498
31362,2012-09-18,SLN,HOU,False,4,1,STL10,Busch Stadium III,St. Louis,MO,35,5,2,0,0,19,7,2,0,34,5,3,1,0,11,10,3,1,38.627,-90.1994,1094.0998481890863,0.2692307692307692,0.2937062937062937,499
31402,2012-09-21,HOU,PIT,False,7,1,HOU03,Minute Maid Park,Houston,TX,35,6,0,0,1,14,12,2,0,39,1,1,1,3,12,12,7,2,29.7604,-95.3698,1094.0998481890863,0.0,0.18556359790879914,500
31501,2012-09-28,MIL,HOU,False,6,7,MIL06,Miller Park,Milwaukee,WI,40,6,1,0,4,18,8,3,0,37,4,2,1,1,22,5,2,0,43.0389,-87.9065,1618.8722925866018,0.12,0.10666666666666667,501
31543,2012-10-01,CHN,HOU,False,0,3,CHI11,Wrigley Field,Chicago,IL,34,4,1,1,1,20,5,1,1,30,1,1,0,0,16,11,1,0,41.8781,-87.6298,131.0556033889396,0.19230769230769232,0.16511266511266512,502
31580,2013-03-31,HOU,TEX,False,8,2,HOU03,Minute Maid Park,Houston,TX,35,6,0,0,0,19,7,3,0,35,6,0,2,1,10,13,3,0,29.7604,-95.3698,1515.8051067847966,0.3888888888888889,0.2899756753398818,503
31674,2013-04-08,SEA,HOU,False,3,0,SEA03,Safeco Field,Seattle,WA,34,7,0,0,0,18,8,1,0,32,4,1,0,0,23,3,1,0,47.6062,-122.3321,3040.5002905851675,0.28,0.33327586206896553,504
31716,2013-04-12,ANA,HOU,False,0,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,6,3,0,1,18,7,6,0,32,4,0,0,0,19,6,2,1,33.8366,-117.9143,1575.0301214544693,0.2962962962962963,0.21876543209876545,505
31761,2013-04-15,OAK,HOU,False,11,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,7,1,0,0,19,8,1,0,41,4,4,0,1,19,5,8,0,37.8044,-122.2712,590.5837615190615,0.2962962962962963,0.2518518518518518,506
31806,2013-04-19,HOU,CLE,False,3,2,HOU03,Minute Maid Park,Houston,TX,38,5,2,0,1,18,6,6,0,33,4,0,0,2,15,9,3,0,29.7604,-95.3698,2630.96241264588,0.10526315789473684,0.2662995157577201,507
31889,2013-04-25,BOS,HOU,False,7,2,BOS07,Fenway Park,Boston,MA,34,5,2,0,0,14,11,2,0,38,6,4,0,1,15,8,4,0,42.3601,-71.0589,2581.3316245342126,0.3333333333333333,0.2868087557603686,508
31948,2013-04-29,NYA,HOU,False,1,9,NYC21,Yankee Stadium II,New York,NY,46,10,5,1,1,19,7,2,1,36,8,0,0,0,19,4,3,2,40.7128,-74.006,306.10849421147475,0.42857142857142855,0.3878066378066378,509
31989,2013-05-02,HOU,DET,False,3,7,HOU03,Minute Maid Park,Houston,TX,62,11,4,0,0,22,18,6,1,49,3,1,0,2,23,18,2,0,29.7604,-95.3698,2281.3448196669424,0.07407407407407407,0.21753332773601314,510
32135,2013-05-13,DET,HOU,False,7,2,DET05,Comerica Park,Detroit,MI,35,6,1,0,0,18,8,1,1,33,4,3,0,2,17,5,2,0,42.3314,-83.0458,1779.6549635093331,0.28,0.23936507936507936,511
32194,2013-05-17,PIT,HOU,False,5,4,PIT08,PNC Park,Pittsburgh,PA,37,5,1,0,1,18,7,5,0,42,6,2,0,2,22,6,3,1,40.4406,-79.9959,330.0283364107278,0.20833333333333334,0.226010101010101,512
32229,2013-05-20,HOU,KCA,False,6,5,HOU03,Minute Maid Park,Houston,TX,39,8,2,0,1,16,8,4,0,37,6,1,0,2,20,3,5,0,29.7604,-95.3698,1829.8898379267123,0.18518518518518517,0.25046409650513846,513
32355,2013-05-29,COL,HOU,False,3,6,DEN02,Coors Field,Denver,CO,38,8,1,0,1,14,12,2,0,42,6,1,0,2,21,6,6,0,39.7392,-104.9903,1413.6448443865136,0.34782608695652173,0.3035426731078905,514
32377,2013-05-31,ANA,HOU,False,3,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,8,1,1,1,24,4,2,0,35,5,1,0,1,20,6,2,0,33.8366,-117.9143,1322.9479698194004,0.2647058823529412,0.1693210881190421,515
32434,2013-06-04,HOU,BAL,False,1,4,HOU03,Minute Maid Park,Houston,TX,36,5,2,0,1,21,7,0,0,33,4,0,0,1,14,11,2,1,29.7604,-95.3698,2173.5297729941926,0.16666666666666666,0.17821067821067818,516
32473,2013-06-07,KCA,HOU,False,4,2,KAN06,Kauffman Stadium,Kansas City,MO,37,7,1,1,0,17,8,3,0,35,4,4,0,1,21,3,2,0,39.0997,-94.5786,1041.001459501191,0.34615384615384615,0.235042735042735,517
32518,2013-06-10,SEA,HOU,False,3,2,SEA03,Safeco Field,Seattle,WA,35,5,2,0,0,18,9,1,0,38,5,3,0,1,17,9,2,1,47.6062,-122.3321,2418.5461100062093,0.28,0.2254320987654321,518
32566,2013-06-14,HOU,CHA,False,2,1,HOU03,Minute Maid Park,Houston,TX,36,5,1,0,0,18,8,4,0,32,6,0,0,0,11,14,1,0,29.7604,-95.3698,3040.5002905851675,0.35294117647058826,0.2588183467171218,519
32672,2013-06-21,CHN,HOU,True,3,1,CHI11,Wrigley Field,Chicago,IL,32,2,1,0,1,17,9,2,0,34,5,2,0,3,11,11,2,0,41.8781,-87.6298,1515.8051067847966,0.1,0.21411764705882352,520
32717,2013-06-25,HOU,SLN,False,5,13,HOU03,Minute Maid Park,Houston,TX,46,9,2,1,3,13,14,4,0,36,2,2,1,1,22,5,3,0,29.7604,-95.3698,1515.8051067847966,0.14814814814814814,0.16138552508327114,521
32854,2013-07-05,TEX,HOU,False,10,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,7,3,0,0,15,10,2,0,41,4,1,1,3,19,5,7,1,32.7357,-97.1081,369.79434587527106,0.4,0.29090909090909095,522
32921,2013-07-09,SLN,HOU,False,9,5,STL10,Busch Stadium III,St. Louis,MO,40,7,1,0,0,15,12,4,1,41,9,5,0,1,16,5,3,2,38.627,-90.1994,904.1418263764087,0.34782608695652173,0.3339130434782609,523
32955,2013-07-12,TBA,HOU,False,1,2,STP01,Tropicana Field,St. Petersburg,FL,32,7,1,0,0,21,3,0,0,31,4,0,0,0,21,3,3,0,27.7676,-82.6403,1396.1291767504486,0.27586206896551724,0.23437826541274817,524
32997,2013-07-19,HOU,SEA,False,7,10,HOU03,Minute Maid Park,Houston,TX,47,5,2,0,4,21,6,8,1,45,10,2,2,2,17,8,4,0,29.7604,-95.3698,1259.7313892872085,0.3870967741935484,0.2802700972862263,525
33089,2013-07-25,TOR,HOU,False,4,0,TOR02,Rogers Centre,Toronto,ONT,31,1,1,0,0,17,9,2,1,30,3,4,0,0,12,8,3,0,43.6532,-79.3832,2094.2925415277227,0.10526315789473684,0.19260255417956657,526
33152,2013-07-30,BAL,HOU,False,4,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,6,1,0,0,17,10,1,0,33,2,0,0,1,18,5,7,0,39.2904,-76.6122,537.1709752451618,0.2916666666666667,0.22896825396825396,527
33199,2013-08-02,MIN,HOU,False,4,3,MIN04,Target Field,Minneapolis,MN,48,5,2,0,0,24,11,5,1,55,9,2,0,0,32,7,5,0,44.9778,-93.265,1508.0539759888936,0.22580645161290322,0.2974910394265233,528
33243,2013-08-05,HOU,BOS,False,2,0,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,0,21,6,3,0,33,6,2,0,0,10,12,3,0,29.7604,-95.3698,1702.1248427319183,0.4444444444444444,0.20093176664605236,529
33347,2013-08-13,OAK,HOU,False,4,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,6,5,0,0,19,8,2,0,37,5,1,1,1,19,6,3,1,37.8044,-122.2712,2630.96241264588,0.36666666666666664,0.30142807384186693,530
33383,2013-08-16,ANA,HOU,False,2,8,ANA01,Angel Stadium of Anaheim,Anaheim,CA,45,8,2,1,2,18,8,6,0,35,5,1,0,0,21,6,2,0,33.8366,-117.9143,590.5837615190615,0.3103448275862069,0.34924845269672855,531
33433,2013-08-19,TEX,HOU,False,16,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,4,5,0,0,16,10,2,0,45,9,4,0,1,23,3,5,0,32.7357,-97.1081,1934.5636813873125,0.36,0.2704485852311939,532
33484,2013-08-23,HOU,TOR,False,12,4,HOU03,Minute Maid Park,Houston,TX,38,7,1,0,3,23,3,1,0,42,7,3,3,2,10,12,5,0,29.7604,-95.3698,369.79434587527106,0.4782608695652174,0.31736900780379046,533
33526,2013-08-26,CHA,HOU,False,8,10,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,43,6,2,0,5,17,9,4,0,42,9,3,0,2,20,5,3,0,41.8781,-87.6298,1515.8051067847966,0.12,0.23583333333333334,534
33568,2013-08-29,HOU,SEA,False,2,3,HOU03,Minute Maid Park,Houston,TX,35,3,1,0,2,18,8,3,0,34,2,2,0,1,15,11,3,0,29.7604,-95.3698,1515.8051067847966,0.15789473684210525,0.28463921556026817,535
33669,2013-09-05,OAK,HOU,False,2,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,7,1,0,0,17,9,1,0,35,3,2,1,0,18,10,1,0,37.8044,-122.2712,2630.96241264588,0.32,0.3322644927536232,536
33721,2013-09-09,SEA,HOU,False,4,6,SEA03,Safeco Field,Seattle,WA,40,5,3,0,0,16,12,4,0,39,2,1,0,2,21,5,8,0,47.6062,-122.3321,1089.9216933628563,0.3333333333333333,0.391358024691358,537
33772,2013-09-13,HOU,ANA,False,9,7,HOU03,Minute Maid Park,Houston,TX,43,8,2,1,1,12,12,6,1,37,12,0,0,2,12,7,2,2,29.7604,-95.3698,3040.5002905851675,0.4166666666666667,0.2780283605283605,538
33858,2013-09-19,CLE,HOU,False,2,1,CLE08,Progressive Field,Cleveland,OH,41,6,3,0,0,17,13,1,1,45,11,1,0,0,17,12,4,0,41.4993,-81.6944,1793.1409040436795,0.34615384615384615,0.24903846153846154,539
33919,2013-09-23,TEX,HOU,False,12,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,33,6,0,0,0,17,9,1,0,42,8,4,1,1,18,6,4,0,32.7357,-97.1081,1674.3288940583395,0.2608695652173913,0.2562969851972409,540
33967,2013-09-27,HOU,NYA,False,2,3,HOU03,Minute Maid Park,Houston,TX,34,3,3,0,0,17,10,1,0,36,4,1,0,0,19,7,5,0,29.7604,-95.3698,369.79434587527106,0.20833333333333334,0.15535832939837518,541
34117,2014-04-08,TOR,HOU,False,5,2,TOR02,Rogers Centre,Toronto,ONT,39,5,4,0,0,16,10,4,0,34,1,2,0,2,15,7,6,1,43.6532,-79.3832,2094.2925415277227,0.36,0.22047846889952152,542
34157,2014-04-11,TEX,HOU,False,1,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,40,2,0,0,0,24,11,3,0,52,7,1,0,0,25,8,9,2,32.7357,-97.1081,1960.8448450431597,0.07692307692307693,0.15460927960927962,543
34207,2014-04-15,HOU,KCA,False,2,4,HOU03,Minute Maid Park,Houston,TX,37,3,3,0,1,20,7,3,0,34,2,1,0,1,15,12,3,0,29.7604,-95.3698,369.79434587527106,0.1111111111111111,0.19859514687100896,544
34247,2014-04-18,OAK,HOU,False,11,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,9,1,0,0,19,9,4,0,43,6,0,0,4,20,3,10,0,37.8044,-122.2712,2630.96241264588,0.3448275862068966,0.22508745627186408,545
34292,2014-04-21,SEA,HOU,False,2,7,SEA03,Safeco Field,Seattle,WA,38,4,2,1,2,23,4,2,0,35,4,3,0,0,13,14,1,0,47.6062,-122.3321,1089.9216933628563,0.16666666666666666,0.1714975845410628,546
34334,2014-04-24,HOU,OAK,False,1,10,HOU03,Minute Maid Park,Houston,TX,47,7,4,0,3,20,7,4,2,39,8,2,0,0,15,10,3,1,29.7604,-95.3698,3040.5002905851675,0.4,0.2975022330033421,547
34474,2014-05-05,DET,HOU,False,2,0,DET05,Comerica Park,Detroit,MI,31,3,0,0,0,16,9,2,1,33,5,0,0,1,20,3,3,1,42.3314,-83.0458,1779.6549635093331,0.15789473684210525,0.22158324132008342,548
34525,2014-05-09,BAL,HOU,False,4,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,33,2,3,0,1,19,6,2,0,32,4,2,0,2,17,7,0,0,39.2904,-76.6122,638.0893894854345,0.16666666666666666,0.24197530864197528,549
34571,2014-05-12,HOU,TEX,False,0,4,HOU03,Minute Maid Park,Houston,TX,39,7,1,0,2,12,15,2,0,39,8,2,1,0,11,14,3,0,29.7604,-95.3698,2012.6562018328686,0.5,0.3379717813051146,550
34663,2014-05-19,ANA,HOU,False,2,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,8,2,0,0,21,2,2,0,32,5,0,1,0,17,8,1,0,33.8366,-117.9143,2173.5297729941926,0.3225806451612903,0.2186379928315412,551
34702,2014-05-22,SEA,HOU,False,3,1,SEA03,Safeco Field,Seattle,WA,35,3,0,0,1,16,11,4,0,35,6,0,0,0,15,8,6,0,47.6062,-122.3321,1575.0301214544693,0.10526315789473684,0.20886990202779676,552
34757,2014-05-26,KCA,HOU,False,2,9,KAN06,Kauffman Stadium,Kansas City,MO,46,11,4,0,1,19,6,5,0,38,8,2,0,0,23,3,1,1,39.0997,-94.5786,2418.5461100062093,0.4117647058823529,0.32581096954911,553
34801,2014-05-29,HOU,BAL,False,3,1,HOU03,Minute Maid Park,Houston,TX,34,6,1,0,0,15,12,0,0,36,3,1,0,1,17,9,4,1,29.7604,-95.3698,1041.001459501191,0.14285714285714285,0.25106516290726816,554
34908,2014-06-06,MIN,HOU,False,4,5,MIN04,Target Field,Minneapolis,MN,34,4,0,1,3,17,9,0,0,40,4,5,0,1,21,7,2,0,44.9778,-93.265,1702.1248427319183,0.09090909090909091,0.1585081585081585,555
34955,2014-06-09,ARI,HOU,False,3,4,PHO01,Chase Field,Phoenix,AZ,39,8,3,0,0,20,6,1,1,36,4,2,0,0,13,13,4,0,33.4484,-112.074,2057.5130093203625,0.3548387096774194,0.323252688172043,556
34977,2014-06-11,HOU,ARI,False,5,1,HOU03,Minute Maid Park,Houston,TX,31,4,0,0,1,20,5,1,0,34,7,0,0,2,17,5,3,0,29.7604,-95.3698,1632.1668815292296,0.20833333333333334,0.19023809523809526,557
35070,2014-06-17,WAS,HOU,False,6,5,WAS11,Nationals Park,Washington,DC,43,11,3,0,0,19,7,3,0,39,5,4,0,0,15,9,6,0,38.9072,-77.0369,1961.0920236343343,0.42424242424242425,0.3787878787878788,558
35090,2014-06-19,TBA,HOU,False,5,0,STP01,Tropicana Field,St. Petersburg,FL,33,3,0,0,0,15,12,3,0,37,6,1,0,2,19,6,3,0,27.7676,-82.6403,1342.8438624399364,0.16666666666666666,0.15966202270381835,559
35154,2014-06-24,HOU,ATL,False,2,3,HOU03,Minute Maid Park,Houston,TX,34,2,1,1,2,20,7,1,0,39,7,0,0,1,17,10,4,0,29.7604,-95.3698,1259.7313892872085,0.25,0.2275693220470832,560
35280,2014-07-03,ANA,HOU,False,5,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,3,0,0,16,9,4,0,33,7,2,0,0,15,6,3,0,33.8366,-117.9143,2173.5297729941926,0.3333333333333333,0.25865800865800864,561
35340,2014-07-07,TEX,HOU,False,7,12,ARL02,Rangers Ballpark in Arlington,Arlington,TX,45,12,2,1,2,19,7,2,0,41,7,3,0,1,17,10,3,0,32.7357,-97.1081,1934.5636813873125,0.38235294117647056,0.31411764705882356,562
35392,2014-07-11,HOU,BOS,False,3,8,HOU03,Minute Maid Park,Houston,TX,41,5,5,2,0,19,5,5,0,40,4,1,0,2,21,6,6,0,29.7604,-95.3698,369.79434587527106,0.11538461538461539,0.19401709401709402,563
35437,2014-07-18,CHA,HOU,False,3,2,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,32,3,0,0,0,13,14,2,0,32,2,3,1,1,18,4,3,0,41.8781,-87.6298,1515.8051067847966,0.1875,0.29336419753086423,564
35497,2014-07-22,OAK,HOU,False,2,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,8,2,0,1,24,9,2,0,46,6,2,0,0,30,5,3,0,37.8044,-122.2712,2971.5431518983078,0.2647058823529412,0.2585649644473174,565
35535,2014-07-25,HOU,MIA,False,0,2,HOU03,Minute Maid Park,Houston,TX,38,9,2,0,0,16,9,2,0,29,2,1,0,0,17,7,2,0,29.7604,-95.3698,2630.96241264588,0.15,0.18200106098326344,566
35693,2014-08-05,PHI,HOU,False,2,1,PHI13,Citizens Bank Park,Philadelphia,PA,54,6,0,0,0,26,17,5,0,58,8,0,0,1,35,8,4,2,39.9526,-75.1652,2156.2708671970017,0.1875,0.2025966183574879,567
35727,2014-08-08,HOU,TEX,False,4,3,HOU03,Minute Maid Park,Houston,TX,36,7,1,0,1,20,6,1,0,38,5,3,0,2,14,10,3,1,29.7604,-95.3698,2156.2708671970017,0.2727272727272727,0.2950794173620261,568
35810,2014-08-14,BOS,HOU,False,9,4,BOS07,Fenway Park,Boston,MA,37,5,2,0,1,18,7,4,0,40,10,4,0,0,20,2,4,0,42.3601,-71.0589,2581.3316245342126,0.24,0.2548898802347078,569
35876,2014-08-19,NYA,HOU,False,4,7,NYC21,Yankee Stadium II,New York,NY,44,9,2,1,1,11,15,5,0,37,7,1,0,1,17,10,1,0,40.7128,-74.006,306.10849421147475,0.4782608695652174,0.3245341614906832,570
35912,2014-08-22,CLE,HOU,False,1,5,CLE08,Progressive Field,Cleveland,OH,35,1,0,0,2,17,11,4,0,31,4,0,0,1,18,8,0,0,41.4993,-81.6944,649.8561613574803,-0.05555555555555555,0.17047669679248625,571
35959,2014-08-25,HOU,OAK,False,2,8,HOU03,Minute Maid Park,Houston,TX,42,5,3,0,1,19,8,5,1,35,4,2,0,1,16,10,2,0,29.7604,-95.3698,1793.1409040436795,0.22727272727272727,0.2551801302668413,572
36108,2014-09-05,OAK,HOU,False,3,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,5,0,0,2,15,12,0,0,38,7,0,0,0,21,7,2,1,37.8044,-122.2712,2630.96241264588,0.15,0.19060606060606058,573
36152,2014-09-08,SEA,HOU,False,4,1,SEA03,Safeco Field,Seattle,WA,39,5,1,1,0,16,10,6,0,39,5,2,1,0,15,9,6,1,47.6062,-122.3321,1089.9216933628563,0.30434782608695654,0.34144927536231884,574
